name,url
บุษบาตำเลย แม่โจ้ หมู่บ้านนนนิภาเฟส 2 ซอย 15,https://www.wongnai.com/restaurants/293682ER-%E0%B8%9A%E0%B8%B8%E0%B8%A9%E0%B8%9A%E0%B8%B2%E0%B8%95%E0%B8%B3%E0%B9%80%E0%B8%A5%E0%B8%A2-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89-%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%99%E0%B8%99%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B8%AA-2-%E0%B8%8B%E0%B8%AD%E0%B8%A2-15-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B9%82%E0%B8%88%E0%B9%89-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
Kramfeine,https://www.wongnai.com/restaurants/473046fA-kramfeine
เพนกวินวาฟเฟิล สาขาบ่อสร้าง,https://www.wongnai.com/restaurants/1691209rR-%E0%B9%80%E0%B8%9E%E0%B8%99%E0%B8%81%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%9A%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87
ไร่สตรอเบอร์รี่ไผ่สีทอง,https://www.wongnai.com/restaurants/strawberrychiangmai
Nim Cafe,https://www.wongnai.com/restaurants/130379mH-nim-cafe-2
เตาอุ่น,https://www.wongnai.com/restaurants/388148Mq-%E0%B9%80%E0%B8%95%E0%B8%B2%E0%B8%AD%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%AA%E0%B8%B8%E0%B9%80%E0%B8%97%E0%B8%9E
Mihimihi เซ็นทรัลเฟสติวัล เชียงใหม่ ชั้น 4 (หน้า Food Park),https://www.wongnai.com/restaurants/597095ce-mihimihi-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B9%80%E0%B8%9F%E0%B8%AA%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%B1%E0%B8%A5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99-4-%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2-food-park-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
All About Coffee Pai เชียงใหม่,https://www.wongnai.com/restaurants/221885wZ-all-about-coffee-pai-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
Tomoni Cafe (โทโมนิ),https://www.wongnai.com/restaurants/756716xe-tomoni-cafe-%E0%B9%82%E0%B8%97%E0%B9%82%E0%B8%A1%E0%B8%99%E0%B8%B4
Path,https://www.wongnai.com/restaurants/1830414CY-path
af Pheromones Cafe.cnx,https://www.wongnai.com/restaurants/2264570sj-af-pheromones-cafe-cnx
หมาใจดำ,https://www.wongnai.com/restaurants/287082BQ-%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B9%83%E0%B8%88%E0%B8%94%E0%B8%B3
JOKO Boutique Bakery & Store,https://www.wongnai.com/restaurants/1802346iT-joko-boutique-bakery-store-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1
Happy Box Cafe,https://www.wongnai.com/restaurants/377244ug-happy-box-cafe-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1
Jaiboon,https://www.wongnai.com/restaurants/183523Gh-jaiboon
Khobkhun Cafe,https://www.wongnai.com/restaurants/1478642OC-khobkhun-cafe-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%87
Thongma Studio Mae Rim Chiangmai,https://www.wongnai.com/restaurants/265562we-thongma-studio-mae-rim-chiangmai-maerim
กาแฟวาวี,https://www.wongnai.com/restaurants/8322qS-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%A7%E0%B8%B2%E0%B8%A7%E0%B8%B5-%E0%B8%AE%E0%B8%B4%E0%B8%A1%E0%B8%9B%E0%B8%B4%E0%B8%87-%E0%B8%81%E0%B8%B2%E0%B8%94%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87
ปังมาเกย,https://www.wongnai.com/restaurants/1135577zb-%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B8%A2
บ้านแยมโรล,https://www.wongnai.com/restaurants/9154nX-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%81%E0%B8%A2%E0%B8%A1%E0%B9%82%E0%B8%A3%E0%B8%A5
Auntie Anne's,https://www.wongnai.com/restaurants/144416Jv-auntie-anne-s-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-2
REEN Cafe,https://www.wongnai.com/restaurants/2060486lm-reen-cafe
Ninecool Coffee & Cake,https://www.wongnai.com/restaurants/20801EW-ninecool-coffee-cake-%E0%B8%9D%E0%B8%B2%E0%B8%87
Minihana,https://www.wongnai.com/restaurants/1942017qh-minihana
Nebaker cafe,https://www.wongnai.com/restaurants/1736019yD-nebaker-cafe
Mao Coffee,https://www.wongnai.com/restaurants/183391XP-mao-coffee
Espresso Martini CNX,https://www.wongnai.com/restaurants/espressomartinicnx
ZONE Bingsu&Cafe,https://www.wongnai.com/restaurants/510092Wp-zone-bingsu-cafe-%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%94%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
Aster.home.cafe,https://www.wongnai.com/restaurants/1473817LI-aster-home-cafe
Minimal Coffee Maker,https://www.wongnai.com/restaurants/2275655CG-minimal-coffee-maker-%E0%B8%9A%E0%B8%B4%E0%B9%8A%E0%B8%81%E0%B8%8B%E0%B8%B5-%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87
The Banyan Riverhouse Cafe & Bistro,https://www.wongnai.com/restaurants/1269947Vk-the-banyan-riverhouse-cafe-bistro
Waltz Bakes,https://www.wongnai.com/restaurants/1832230GY-waltz-bakes
OMELETTE,https://www.wongnai.com/restaurants/137530MQ-omelette-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2
Café de pu,https://www.wongnai.com/restaurants/1844019xH-caf%C3%A9-de-pu
Mai Bakery in garden,https://www.wongnai.com/restaurants/maibakeryingarden
The Great Escake,https://www.wongnai.com/restaurants/659343eF-the-great-escake
Harmachong Coffee,https://www.wongnai.com/restaurants/1893426Et-harmachong-coffee
Biguri,https://www.wongnai.com/restaurants/445255hU-biguri
ข้าวเกรียบปากหม้อ by แม่หมีใหญ่,https://www.wongnai.com/restaurants/1718045GK-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%9A%E0%B8%9B%E0%B8%B2%E0%B8%81%E0%B8%AB%E0%B8%A1%E0%B9%89%E0%B8%AD-by-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88
Junjun shop&cafe',https://www.wongnai.com/restaurants/165368Da-junjun-shop-cafe
Cervidae Cafe,https://www.wongnai.com/restaurants/277060QT-cervidae-cafe
Butter is Better Bakery & Restaurant,https://www.wongnai.com/restaurants/96805nz-butter-is-better-bakery-restaurant
22 AQUARIUS GLAMPING Cafe',https://www.wongnai.com/restaurants/2103926Rr-22-aquarius-glamping-cafe
เกษมสโตร์,https://www.wongnai.com/restaurants/kasem-kadluang
Glass House Garden,https://www.wongnai.com/restaurants/1928501ng-glass-house-garden
LANDIN Cafe,https://www.wongnai.com/restaurants/333804MJ-landin-cafe
Kumo Bake,https://www.wongnai.com/restaurants/476621TF-kumo-bake
Treespresso,https://www.wongnai.com/restaurants/2046924wg-treespresso-%E0%B8%AA%E0%B8%96%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%A3%E0%B8%96%E0%B9%84%E0%B8%9F
Youngfolk Bean and Brew bean and brew,https://www.wongnai.com/restaurants/164610Ge-youngfolk-bean-and-brew
อาวเวอร์ ou(ə)r,https://www.wongnai.com/restaurants/862769mz-%E0%B8%AD%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C-ou-%C9%99-r
ระเบียงวิว@แม่กำปอง,https://www.wongnai.com/restaurants/469786uR-%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A7%E0%B8%B4%E0%B8%A7-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%81%E0%B8%B3%E0%B8%9B%E0%B8%AD%E0%B8%87
Fresh&Mild since 1992,https://www.wongnai.com/restaurants/270653xQ-fresh-mild-since-1992
C-Fa Cafe -ซีฟา คาเฟ่,https://www.wongnai.com/restaurants/1987604rm-c-fa-cafe-%E0%B8%8B%E0%B8%B5%E0%B8%9F%E0%B8%B2-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88
ciesté.cnx - เซียสเต้,https://www.wongnai.com/restaurants/1840032ac-ciest%C3%A9-cnx-%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%A2
Chaaym Cafe,https://www.wongnai.com/restaurants/323726bX-chaaym-cafe
The Volcano Grab&Go,https://www.wongnai.com/restaurants/329312fP-the-volcano-grab-go-central-chiangmai-airport
B Samcook Home 16,https://www.wongnai.com/restaurants/271437aH-b-samcook-home-16
Mad Coffee,https://www.wongnai.com/restaurants/158383vW-mad-coffee
กาแฟโสด,https://www.wongnai.com/restaurants/140033NU-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%AA%E0%B8%94
Danissa Bakery and Cafe,https://www.wongnai.com/restaurants/368448hG-danissa-bakery-and-cafe
Sync. flower & Tea,https://www.wongnai.com/restaurants/2059001pw-sync-flower-tea
The.cofreze,https://www.wongnai.com/restaurants/2075495kw-the-cofreze
Obchoei Original Homemade,https://www.wongnai.com/restaurants/378175GO-obchoei-original-homemade
DWBH CAFE,https://www.wongnai.com/restaurants/446569Js-dwbh-cafe
Rich Garden House Homemade Bakery & Cafe,https://www.wongnai.com/restaurants/279336iN-rich-garden-house-homemade-bakery-cafe
Between_cafe,https://www.wongnai.com/restaurants/327743ro-between-cafe
Live.aday,https://www.wongnai.com/restaurants/303566fX-live-aday
CleverCoffee,https://www.wongnai.com/restaurants/2165523Ps-clevercoffee
Triplets Eat & Play,https://www.wongnai.com/restaurants/1568778Wn-triplets-eat-play-%E0%B8%AB%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%87
MAMA Sandwich แซนวิชโบราณ ๒๕๖๓,https://www.wongnai.com/restaurants/636389Ro-mama-sandwich-%E0%B9%81%E0%B8%8B%E0%B8%99%E0%B8%A7%E0%B8%B4%E0%B8%8A%E0%B9%82%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%93-%E0%B9%92%E0%B9%95%E0%B9%96%E0%B9%93
50% Fifty Percent,https://www.wongnai.com/restaurants/1313828gM-50-fifty-percent
Love At First Bite เชียงใหม่,https://www.wongnai.com/restaurants/1808430zK-love-at-first-bite-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
นลินบ้าบิ่นมะพร้าวอ่อน,https://www.wongnai.com/restaurants/1564165Rq-%E0%B8%99%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%A1%E0%B8%B0%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99
ShaPel Cafe กาแฟและเครื่องดื่ม,https://www.wongnai.com/restaurants/2120864uu-shapel-cafe-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1-%E0%B9%81%E0%B8%88%E0%B9%88%E0%B8%87%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4
Mani Mani Bakery,https://www.wongnai.com/restaurants/661184FH-mani-mani-bakery
บอนเนอร์ ซูเคร่ - กาแฟสโลว์บาร์และบราวนี่โฮมเมด,https://www.wongnai.com/restaurants/852170yZ-%E0%B8%9A%E0%B8%AD%E0%B8%99%E0%B9%80%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%8B%E0%B8%B9%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B9%88-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B8%9A%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9A%E0%B8%A3%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B8%B5%E0%B9%88%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%94
Bella's Bakes Home Cafe,https://www.wongnai.com/restaurants/891785SB-bella-s-bakes-home-cafe
Minimal Coffee,https://www.wongnai.com/restaurants/1617785VJ-minimal-coffee-%E0%B9%80%E0%B8%88%E0%B9%87%E0%B8%94%E0%B8%A2%E0%B8%AD%E0%B8%94
Oh~ 빵 โอปัง(Korean Bakery),https://www.wongnai.com/restaurants/644345ne-oh-%EB%B9%B5-%E0%B9%82%E0%B8%AD%E0%B8%9B%E0%B8%B1%E0%B8%87-korean-bakery-cbp-5
BAKE & BITE,https://www.wongnai.com/restaurants/97113vI-bake-bite-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%99%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%90
Lydia&Samit,https://www.wongnai.com/restaurants/273179Uc-lydia-samit
ขนม นม ข้าว by : นั่งเล่น คาเฟ่,https://www.wongnai.com/restaurants/579636wl-%E0%B8%82%E0%B8%99%E0%B8%A1-%E0%B8%99%E0%B8%A1-%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7-by-%E0%B8%99%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88
Sugar & Eggs,https://www.wongnai.com/restaurants/961977xh-sugar-eggs
วาฟเฟิลฟูล,https://www.wongnai.com/restaurants/737958LF-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5%E0%B8%9F%E0%B8%B9%E0%B8%A5-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87-%E0%B8%A1%E0%B8%8A
Castellà Cafe,https://www.wongnai.com/restaurants/614983Nx-castell%C3%A0-cafe-%E0%B8%84%E0%B8%B2%E0%B8%AA%E0%B9%80%E0%B8%97%E0%B8%A5%E0%B8%A5%E0%B9%88%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88
ริมธาร นั่งเล่น,https://www.wongnai.com/restaurants/rimtharn-nunglen-coffee
Café De Pines Chiangmai สวนสน,https://www.wongnai.com/restaurants/633102hu-caf%C3%A9-de-pines-chiangmai-%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%AA%E0%B8%99
Valley Coffee & Lanna Resort,https://www.wongnai.com/restaurants/40072Nh-valley-coffee-lanna-resort
ณ ออน Bistro,https://www.wongnai.com/restaurants/360290Jn-%E0%B8%93-%E0%B8%AD%E0%B8%AD%E0%B8%99-bistro
ไร่กาแฟปางร่ม,https://www.wongnai.com/restaurants/365687XI-%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9B%E0%B8%B2%E0%B8%87%E0%B8%A3%E0%B9%88%E0%B8%A1
Baanpa's Cafe,https://www.wongnai.com/restaurants/213014hw-baanpa-s-cafe
OHANA JET YOD,https://www.wongnai.com/restaurants/567691ir-ohana-jet-yod
WEEKDAY COFFEE,https://www.wongnai.com/restaurants/1457148Tl-weekday-coffee
ขนมปัง โชกุปังพรีเมี่ยม By Oh My Loaf,https://www.wongnai.com/restaurants/2175866rb-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87-%E0%B9%82%E0%B8%8A%E0%B8%81%E0%B8%B8%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-by-oh-my-loaf
SWN.CNX Special with nature,https://www.wongnai.com/restaurants/1624182IY-swn-cnx-special-with-nature
กรอบสเตชั่น KROB Station,https://www.wongnai.com/restaurants/863604oF-%E0%B8%81%E0%B8%A3%E0%B8%AD%E0%B8%9A%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%8A%E0%B8%B1%E0%B9%88%E0%B8%99-krob-station-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%94%E0%B8%AD%E0%B8%81-suandok
โตเกียวไส้ทะลัก(Super Tokyo),https://www.wongnai.com/restaurants/1401223VI-%E0%B9%82%E0%B8%95%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%AA%E0%B9%89%E0%B8%97%E0%B8%B0%E0%B8%A5%E0%B8%B1%E0%B8%81-super-tokyo
Later On Cafe',https://www.wongnai.com/restaurants/478133VZ-later-on-cafe
ซาซากิ,https://www.wongnai.com/restaurants/1651544Lh-%E0%B8%8B%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%81%E0%B8%B4-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88
บ้านอิงดาวแม่กำปอง,https://www.wongnai.com/restaurants/490046xc-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%87%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%81%E0%B8%B3%E0%B8%9B%E0%B8%AD%E0%B8%87
หมอกหลวง,https://www.wongnai.com/restaurants/22253HP-%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%81%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87-mokluang
Croffle.hour ครอฟเฟิล อาวเวอร์,https://www.wongnai.com/restaurants/2160575GE-croffle-hour-%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-%E0%B8%AD%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%A7%E0%B8%AD%E0%B8%A3%E0%B9%8C
Beard Papa's,https://www.wongnai.com/restaurants/1724970uh-beard-papa-s-beard-papa-s-chiangmai
เบบี้มายด์เครปบุฟเฟ่ต์,https://www.wongnai.com/restaurants/1191751UA-%E0%B9%80%E0%B8%9A%E0%B8%9A%E0%B8%B5%E0%B9%89%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%9B%E0%B8%9A%E0%B8%B8%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%95%E0%B9%8C
Brecht,https://www.wongnai.com/restaurants/484141aa-brecht
A&C BAKERY,https://www.wongnai.com/restaurants/720228Mp-a-c-bakery
Aritouch Croissant,https://www.wongnai.com/restaurants/848868Sa-aritouch-croissant
ผึ้งน้อยเบเกอรี่,https://www.wongnai.com/restaurants/770291Yr-%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88
Sala Kaffae,https://www.wongnai.com/restaurants/484229SL-sala-kaffae-%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8%99%E0%B8%B2-22-%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3-fusion-s
Paw made Cafe & Painting,https://www.wongnai.com/restaurants/633365rZ-paw-made-cafe-painting
ผึ้งน้อย เบเกอรี่ (Phungnoi Bakery) เซ็นทรัลแอร์พอร์ท,https://www.wongnai.com/restaurants/944979CA-%E0%B8%9C%E0%B8%B6%E0%B9%89%E0%B8%87%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%A2-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-phungnoi-bakery-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B9%81%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%9E%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97
GUSTO SITE,https://www.wongnai.com/restaurants/180015bk-gusto-site
PAUSE CAFE CHIANGMAI,https://www.wongnai.com/restaurants/365455iE-pause-cafe-chiangmai
FIKA,https://www.wongnai.com/restaurants/467270De-fika
CALANTHE Cafe By Chiang Mai Orchid,https://www.wongnai.com/restaurants/599265cT-calanthe-cafe-by-chiang-mai-orchid
Café Amazon - DD2085,https://www.wongnai.com/restaurants/302159aL-caf%C3%A9-amazon-dd2085-%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%A3%E0%B8%B4%E0%B8%A1
Le Meridien bakery,https://www.wongnai.com/restaurants/1347881uA-le-meridien-bakery-central-festival-chiangmai
CHAMCHA AT DOI KHAM,https://www.wongnai.com/restaurants/450619om-chamcha-at-doi-kham
ดาราเทวีเค้กช็อป Dhara Dhevi Cake Shop,https://www.wongnai.com/restaurants/847345yU-%E0%B8%94%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%97%E0%B8%A7%E0%B8%B5%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81%E0%B8%8A%E0%B9%87%E0%B8%AD%E0%B8%9B-dhara-dhevi-cake-shop
Neo Cafe,https://www.wongnai.com/restaurants/130569lt-neo-cafe
Wake Up,https://www.wongnai.com/restaurants/wakeup24hrs-nimmanahaeminda
หวานละมุน,https://www.wongnai.com/restaurants/145693yP-%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99%E0%B8%A5%E0%B8%B0%E0%B8%A1%E0%B8%B8%E0%B8%99-central-festival-chiangmai
Hilltown cafe x Nimman,https://www.wongnai.com/restaurants/1302975xr-hilltown-cafe-x-nimman-nimman
ชอ กาแฟ ครัวสอนทุ่ง,https://www.wongnai.com/restaurants/290431pK-%E0%B8%8A%E0%B8%AD-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%AA%E0%B8%AD%E0%B8%99%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87
Fresh Cafe & Juice Bar (.Fresh),https://www.wongnai.com/restaurants/286064Hx-fresh-cafe-juice-bar-fresh-fresh-cafe-juicebar
HYBRID,https://www.wongnai.com/restaurants/1684667lC-hybrid
Tita gallery,https://www.wongnai.com/restaurants/175295yB-tita-gallery
กาแฟอินทนนท์ เวียงกุมกาม,https://www.wongnai.com/restaurants/254460gR-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C-%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%A1
Tuesday Closed Cafe,https://www.wongnai.com/restaurants/2270031Wd-tuesday-closed-cafe
Praew (แพรว),https://www.wongnai.com/restaurants/259728vK-praew-%E0%B9%81%E0%B8%9E%E0%B8%A3%E0%B8%A7-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%94
BCC : Beloved CoCoa,https://www.wongnai.com/restaurants/932842nM-bcc-beloved-cocoa
Sweet Stories,https://www.wongnai.com/restaurants/24502LD-sweet-stories-%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B8%A1%E0%B8%8A
บ้านสมาธิ Baan Samadhi,https://www.wongnai.com/restaurants/668311Vc-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%98%E0%B8%B4-baan-samadhi
Somewhere espresso,https://www.wongnai.com/restaurants/570635XO-somewhere-espresso-%E0%B8%96%E0%B8%99%E0%B8%99%E0%B8%A5%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%B0%E0%B8%AB%E0%B9%8C
